"798","Rashtrotthana Blood Bank","12.954814","77.565362","93/2 Keshava Shilpa 1st Mn Road; Kempegowda Nagar ","9480436702"
"799","Dr. B. R.Ambedkar Medical College Hospital Blood Bank","13.025275","77.614217","K.G.Halli; Bengaluru","9980155789"
"800","Hosmat Hospital Unit of Phisicare Services Private Limited Blood Bank","12.969035","77.61346","No.45; Magrath Road; Off. Richmond Road","8050780930"
"801","Grace Blood Bank and Laboratory","13.026155","77.588859","2; 10th Cross; Ganganagar; Bengaluru","9740330720"
"802","Sri Sathya Sai Institute of Higher Medical Sciences Blood Bank","12.981135","77.729224","EPIP Area; Whitefield","9741597101"
"803","Navarang Blood Bank","12.9982","77.551623","No.2953; Ist Floor; Near Navarang Circle; M.K.K.Road;  Rajaji Nagar; ","9844111233"
"804","Bangalore Lions Service Trust - Lions Blood Bank","12.989645","77.592754","Bhagwan Mahaveer Jain Hospital; Millers Road; Vasantha Nagar","9845315670"
"805","Sri Jayadeva Institute of Cardiology Blood Bank","12.917957","77.599329","Gurappanapaly Post; Banneraghatta Road","9886812718"
"806","Vydehi Institute of Medical Science Hospital Blood Bank","12.975378","77.72927","EPIP AREA; 06 WHITE FIELD","9916749060"
"807","Akshay Voluntary Blood Bank","12.989853","77.552805","No. 968; 2nd Floor; 41st Cross; 3rd Block. Opposite E.S.I. Hospital; Rajajinagar","9448084990"
"808","Bowring and Lady Curzon Hospitals Blood Bank","12.982165","77.604276","Shivaji Nagar; Bengaluru","9449621169"
"809","Kempegowda Medical Service Trust - Millennium Blood Bank","13.019584","77.557981","No.1082/9; Sreenivasa Prasanna Complex; Triveni Road; Yeshwanthpur; Bengaluru","9972111552"
"810","S. K. Voluntary Blood Bank","12.974445","77.549288","14/1;I Floor; MESA Complex; Old Tolgate Bus Stop;  Magadi Main Road","9341273805"
"811","Indira Gandhi Child Institute of Health Blood Bank","12.937319","77.592016","South Hospital Complex; Dharamaram College Post","9448032867"
"812","Rajarajeshwari Medical College Hospital Blood Bank","12.896508","77.46166","5th Cross; Mysore Road; New Guddadahalli","9845128072"
"813","Sanjeevini Trust Jayanagar Voluntary Blood Bank","12.9157415","77.5909561","1897/A; Cellar Floor; Gulora; 26th Main Road; Sount End Cross Road; 9th Block; Jayanagar","9342171911"
"814","Sri Vinayaka Charitable Trust  Jeeva Voluntary Blood Bank","12.961633","77.571067","No. 23 and 84; Sharoff Basappa Commercial Complex; 2nd Main; Ist Cross; New Tharugpet","9845801539"
"815","Indian Red Cross Society - Karnataka Red Cross Blood Bank","12.984218","77.578831","Red Cross Bhavan; 326; Ist Floor; Race Course Road; Bengaluru","9902859859"
"816","Apollo Hospitals (Imperial Cancer Hospital and Research Centre) Blood Bank","12.89643","77.598015","Apollo Hospitals a unit of Imperial Cancer Hospital and Research Centre Limited; 154/11; Opp.I.I.M Bannerghatta Road","9945683872"
"817","Vijayanagar Hospital Blood Bank","12.969227","77.536519","No. 27; 17th Cross; M.C. Layout; Vijayanagar","9901155344"
"818","Bangalore Institute of Oncology Blood Bank","12.964273","77.589629","No. 8; P. Kalinga Rao Road; Sampangiram Nagar","9008255888"
"819","Ocean Blood Bank","12.982018","77.604484","No. 133-134; K. P. Broadway Road; Shivajinagar","9845854991"
"820","Rotary K. R. Hospital Blood Bank","12.941937","77.553588"," No. 75; Hanumanthanagar; 50 Feet Road; Bengaluru ","9845574600"
"821","Veerayoga Institute of Medical Sciences Speciality Hospitals Blood Bank","12.948331","77.699554","VIMS; No. 88; Marathhalli; Outer Ring Road","9845453875"
"822","Columbia Asia Referral Hospital Blood Bank","13.014167","77.556035","26/4; Brigade Gateway; Beside Metro Cash and Carry West West; Malleshwaram;","9972461925"
"823","Sagar Hospital Blood Bank","12.907709","77.565114","Sy. No.53; Shavige Malleshwara Hills; Kumar Swamy Layout; Banashankari","9591991888"
"824","Fortis Hospital Private Limited Blood Bank","12.89453","77.598902","Bannerghatta Road","9341960717"
"825","Fortis Hospital Private Limited Blood Bank","12.988216","77.594232","14; Sheriffs Centre;Cunningham Road","9845438200"
"826","Sagar Hospital Blood Bank","12.928003","77.599598"," 44/54; 30th Cross; Tilak Nagar; Jayangar Extension","9448004502"
"827","Manipal Hospital Transfusion Services Blood Bank","12.958758","77.6491","No.98; Rustombagh; HAL Airport Road","9845768593"
"828","Yashomathi Medicare and Research Centre Private Limited Blood Bank","12.955719","77.711256","2371/3; HAL Airport; Varthur Main Road; Munne Kolala; Marathahalli Post","9845664320"
"829","Life Care Voluntary Blood Bank","12.92837","77.581654"," No.126; 7th Block; Jayanagar; Opposite to Jayanagar Police Station","8123533773"
"830","The Oxford Medical College Hospital Blood Bank and Research Centre","12.787186","77.756942"," Yadavanahalli; Attibele (Hobli); Anekal Taluk","9980328064"
"831","Sakra World Hospital Blood Bank","12.932125","77.685263","Sakra world Hospital (A Unit of Takshasila Hospitals Operating Private Limited); S.No. 52/2 and 52/3; Devarabeesanahalli; Varthur Hobli; Bellandur Post","7259003589"
"832","Dr.Rajkumar (Appaji) Blood Bank","12.967558","77.589363"," No.18; Krishi Bhavan; 2nd Floor; Hudson Circle","9141334726"
"833","Sri Shankara Cancer Hospital and Research Centre Blood Bank","12.954575","77.571128","Shankara Math premises; 1st cross; shankarapuram; Basavanagudi","9535408623"
"834","Mediscope Blood Bank","12.999478","77.616872","Mediscope Hospital; No.11; Pillanna Garden; 3rd stage","9945666554"
"835","Sapthagiri Hospital Blood Bank","13.070573","77.50228","No.15; Chikkasandra; Hesaraghatta Main Road","9986500570"
"836","The District Surgeon District Hospital Blood Bank","17.918098","77.515003","","9448584999"
"837","District Hospital Blood Bank Bijapur","16.828098","75.691713","Athani Road","8867225340"
"838","B.L.D.E. Association&#39;s Medical College & Reserch Centre Blood Bank","16.845101","75.710641","Mahal Bagayat;Ashram Road","9880336328"
"839","Lions Blood Bank","16.827207","75.725839","Bandikaman Road; Ward No.6; CTS No.168; Basement Ground and First Floor","9845894005"
"840","Dr. B. N. M. Rural Ayurvedic Medical College and Hospital Blood Bank","16.8301759","75.7078424","Smt. Sushiladevi Nagur Colony; College Road","9538912222"
"841","Al-Ameen Medical College Hospital Blood Bank","16.825058","75.669209","Athani Road; Bihapurkar","9036358995"
"842","GMETS Dr. Goudars Blood Bank","16.828072","75.709979","852; A1 and A2 Ward IX; 1st Floor; Dr. Karigoudar&#39;s Complex Godbolemala","9880883604"
"843","District Hospital Blood Bank Chamarajanagar","11.926773","76.941473","District Hospital","9449843165"
"844","Holy Cross Hospital Blood Bank","12.12938","77.233586","Kamagere ; Kolegala Taluk; Chamaraja Nagar","9535813053"
"845","Indian Red Cross Society Blood Bank Chikkaballapur","13.438043","77.72929","District Family Welfare Office; 2nd Floor; B. B. Road","9844791189"
"846","Mallegowda District Hospital Blood Bank","13.218016","75.251826","Chikkamagaluru","9449651152"
"847","Holy Cross Hospital Blood Bank","13.338634","75.80355","Housing Board Colony; K. M. Road; Jyothi Nagar","9844964452"
"848","Sharada Dhanvantari Charitable Hospital Blood Bank","13.428948","75.254286","S. D. C. Hospital; P.B. No. 13; Vidyaranyapura Village;","9448820970"
"849","District Hospital Blood Bank Chitradurga","14.220818","76.4065","B. D. Road Chitradurga","8884491257"
"850","SJM Blood Bank Basaveshwara Medical College Hospital and Research Centre","14.239807","76.388943","NH-4; By Pass; Near KHB Colony","9449681767"
"851","Vasavi Blood Bank","14.229572","76.409483","Khata No. 4895/4720; Assessment No. 11479/13;  B. L. Gowda Layout; Thurunur Road","9886973068"
"852","Jyothi Hospital Blood Bank","12.991208","75.288255","Jyothi Hospital; Laila-574 214; Belthangady","9620570546"
"853","M/s. Indian Red Cross Society Blood Bank","13.628482","74.690683","1st floor; Govt Hospital Building; Muncipal Road","8105017014"
"854","Fr. Mullers Charitable Instituitions Blood Bank","12.866805","74.85933","Post Box No.501; Kankanady","9448953716"
"855","City Hospital Research and Diagnostic Centre Blood Bank","12.87963","74.853044","Pound Garden; Kadri","9480064323"
"856","The District Surgeon - Wenlock District Hospital Blood Bank","12.867384","74.843132","Hampanakata","9448624730"
"857","Yenepoya Medical College Blood Bank","12.81194","74.881231","Nithyananda Nagar; Deralakatte","7899124567"
"858","A. J. Hospital and Research Centre Blood Bank","12.899478","74.845975","Kuntikana; NH- 66","9448127559"
"859","KMC University Medical Centre Blood Bank","12.870434","74.844505","Dr. B. R. Ambedkar Circle; Jyothi","7829131741"
"860","Srinivasa Institute of Medical Sciences and Research Centre Blood Bank","13.021405","74.792037","Mukka;Srinivas Nagar;Surathkal","9844120545"
"861"," M/s. Tejasvini Hospital Lions Blood Bank","12.880334","74.853689","Kadri Temple Road","7259107052"
"862","Indian Red Cross Society Blood Bank Mangalore","12.864857","74.83818","Lady Goshen Hospital; Behind Central Market","9343356368"
"863","Nitte University Blood Bank","12.807444","74.888332","Justice K. S. Hegde Charitable Hospital; Deralakatte","9845760054"
"864","M/s. Kanachur Hospital & Research Centre Blood Bank","12.803421","74.898097","Ground Floor; C Block; University Road; Deralakatte","7204979706"
"865","Rotary Campco Blood Bank","12.760706","75.198947","Radhakrishna Building; Shree Radhadrishna Mandir Road","9449215502"
"866","General Hospital Blood Bank Puttur","12.758344","75.200313","NA",""
"867","K. V. G Medical College Hospital Blood Bank","12.55332","75.384249","Kurinji Bag","9343719508"
"868","Chigateri District Hospital Blood Bank","14.456165","75.916182","Chigateri District Hospital; Chigateri","9901870706"
"869","Bapuji Hospital Blood Bank","14.4588202","75.9167473","C.G. Hospital Road","9480577767"
"870","Davangere Blood Bank","14.459198","75.915238","358; Mahaveera Complex; II Floor; 8th Main; 8th Cross; P.J. Extension","9448415081"
"871","Bapuji Educational Association S. S. Institute of Medical Sciences and Research Hospital Blood Bank","14.430349","75.942694","Jnanashankara; NH-4 Bypass Road; Post Box-1","9844004828"
"872","Karnataka Hemophillia Society Life Line Blood Bank","14.457405","75.902533","No.1138; Ring Road; S. Nijalingappa Layout; Behind KSFC Building","9845232378"
"873","INDIAN RED CROSS SOCIETY","14.475314","75.909787","Devraj Urs Layout","9986886464"
"874","Rotary Club Dharwad Mid Town Charitable Trust - Rotary Blood Bank","15.46373","74.969829","Lourde&#39;s Hospital; Kalageri Road","8050492523"
"875","District Hospital Blood Bank Dharwad","15.46473","75.010366","Fort Road","8792145842"
"876","SDM College of Medical Sciences and Hospital Blood Bank","15.417904","75.050162","First Floor B Wing Building; Sattur","9886174035"
"877","Karnataka Medical College Hospital Blood Bank","15.3669","75.128266","III Floor; # 306 ","9448465399"
"878","M. R. Diagnostic Research Centre and Blood Bank","15.364705","75.123954","Ground Floor; Eureka Towers; Traffic Island","9845138970"
"879","The Karnataka Cancer Therapy and Research Institute Smt. Valbai N. Dharamsey Blood Bank","15.36472","75.123954","Navanagar ","9845303567"
"880","Jeevanavar Blood Bank","15.353643","75.130587","CTS No.104;11/15-B; Municipal No.20922/17-A;  K.H.Jituri Hospital; Complex; II Floor; Gokul Road","9900233525"
"881","Hubli Lions Blood Bank","15.354562","75.135566","CTS No. 440; Ward No.1; Groud Floor; Vivekananda General Hospital Compound; Deshpande Nagar; Hubli","9448007249"
"882","Sha Damji Jadavji Chheda Memorial Rashtrotthana Blood Bank","15.3534025","75.1348707","2nd Floor Dee Jay building; Neeligin Road","9916274362"
"883","Life Line 24x7 Blood Bank","15.35144","75.117758","Opposite to New Bus Stand Airport Road","9980053517"
"884","M/s. Suchirayu Healthcare Limited Blood Bank","15.3526453","75.1155103","Sy.No:28/8-11;M.Timmasagara; Jalavi Garden; Off Gokul Road","9986125245"
"885","IMA Blood Bank","15.436162","75.637616","Zendha Circle; Station Road","9880025101"
"886","Gadag Institute of Medical Sciences & District Hospital Blood Bank","15.380961","75.600802","Gadag Institute of Medical Sciences; Mallasamudra","9481474663"
"887","Sri. Chamarajendra District Hospital Blood Bank","13.004537","76.103797","Hospital Road","9980007690"
"888","Jeeva Raksha Blood Bank","13.0032624","76.0975902","Vokkaligara Hostel Building; Ist Floor; B.M.Road","9448749756"
"889","Manjunath Orthopaedic and Trauma Centre Hospital Blood Bank","13.0080708","76.1016262","K. R. Puram","9448885440"
"890","District Hospital Blood Bank Haveri","14.785408","75.403059","","9448961599"
"891","HKES Blood Bank Organisation","17.328385","76.844483","M.R. Medical College; Basave shwara Teaching and General Hospital; No.7-52 Sadam Road","944806660"
"892","District Hospital Blood Bank","17.328685","76.840743","Sedam Road","9448822018"
"893","Health Care Blood Bank","17.3353831","76.8361997","3-400/401 A; Ist Floor; Taj Complex; Gazipura","9845676684"
"894","Khaja Banda Nawaz Teaching and General Hospital Blood Bank","17.352728","76.853237","Khaja Nagri; Station Main Road","9242086998"
"895","M/s. Vaatsalya Life Hospitals Navajeeva Blood Bank","17.328477","76.847911","Vaatsalya Life Hospital; 1st Floor; Near RTO Office; SH-10","8147796454"
"896","M/s. Medicare Multispeciality Hospital Blood Bank","17.337775","76.844343","Badagu Health Services Private Limited; 1st Floor; Darga Road; Santraswadi","9141366055"
"897","District Hospital Blood Bank","12.418764","75.742555","General Thimayya Road","9449843175"
"898","Sambrama Institute of Medical Sciences & Research Hospital Blood Bank","12.996519","78.240449","No:3029/1; D. K. Plantation BEML Nagar","8747005859"
"899","General Hospital Robertson Peth Blood Bank","12.953386","78.271285","Kolar Gold Field (K. G. F)","9845122875"
"900","S.N.R. District Hospital Blood Bank","13.129255","78.13435","Gowripete; Kolar","9448294218"
"901","BEML Medical Centre Bharat Earth Movers Limited Blood Bank","12.983949","78.237201","Kolar Gold Fields ","9008180322"
"902","R. L. Jalappa Hospital and Research Centre Blood Bank","13.131674","78.173061","NH-4;Tamaka","9480849818"
"903","Gopi Blood Bank","15.4345687","76.5018267","Gunj Area; C.B.S. Circle; Gangavthi ","9448068318"
"904","Indian Red Cross Koppal District Branch Blood Bank","15.419164","76.138152","1st Floor; New District Hospital; Hospital Road; Koppal ","9886174034"
"905","Adichunchanagiri Hospital and Research Centre Blood Bank","12.966319","76.721027","Balagangadharnath Nagar; Bellur","9448084990"
"906","District Hospital Blood Bank Mandya","12.4279555","76.7010341"," District Hospital Premises","9986093019"
"907","MDC Voluntary Blood Bank","12.52027","76.899169","Khatha No. D5/1045/187; Alahalli Extension; General Hospital Road; Nehrunagar","9972281215"
"908","Vikarm Hospital Blood Bank","12.525089","76.8982","Vikarm Hospital; No.D5/271/219B and D5/272/1220; 3rd Cross; Ashoka Nagar","9686667882"
"909","Holdsworth Memorial Mission Hospital Blood Bank","12.316416","76.650574","Mandimohalla","9448390717"
"910","Bassappa Memorial Hospital Blood Bank","12.320811","76.62005","22/B; Vinoba Road; Jayalakshmipuram","9243502114"
"911","B. G. S. Apollo Hospital Blood Bank","12.29573","76.632061","Kantharaj Urs Road; Kuvempunagar","9449843060"
"912","Vikram Hospital and Heart Centre Blood Bank","12.32354","76.638119","346; Vivekananda Road; Yadavagiri","9686667882"
"913","Rotary Mysore Chandrakala Hospital Blood Bank","12.325868","76.619519","Chandrakala Hospital and Institute of Medical Research; Plot &#39;A&#39;; Kalidasa Road; Jayalakshmipuram","9731134312"
"914","Jeevadhara Voluntary Blood Bank ","12.315731","76.65103","Aunit of Cauvery Social Services Trust; No.1475; 2nd Floor and 3rd floor; New Sayaji RaoRoad; Mandi Mohalla","9379042563"
"915","Nuveen Medical Relief and research Foundation Blood Bank","12.3410708","76.6531589","St.Joseph SH-17; 331/1; L176/2; Bannimantap","9845512045"
"916","Cauvery Hospital Blood Bank","12.30509","76.695813","No.42/2B; 2C; Teresian College Circle; Siddarth Nagar",""
"917","Kamakshi Hospital Blood Bank","12.299739","76.623762","1st Floor; New Building of Kamakshi Hospital Premises; Kuvempnagar Mysore","9035217230"
"918","Narayana Hrudayalaya - Surgical Hospital Private Limited Blood Bank","12.345086","76.673031"," CAH-1; 3rd Phase; Devanur","9972336633"
"919","J. S. S. Hospital Blood Bank","12.29521","76.65607","J S S Hospital; Ramanuja Road","9986649850"
"920","K. R. Hospital Blood Bank","12.313101","76.649573","Sayyaji Rao Road","9901997671"
"921","Railway Hospital Blood Bank","12.325712","76.635623","Yadavagiri","9449843037"
"922","Hutti Gold Hospital Blood Bank","16.196412","76.653027","Hutti Gold Mines Limited; Raichur","9986850870"
"923","Indian Medical Association Blood Bank","12.960041","77.57296","3.9.58; Old Government  Hospital Compound; Beron Quilla","08532 226608"
"924","Navodaya Medical College Hospital and Research Centre Blood Bank","16.184331","77.368042","Mantralaya Road","8123174079"
